Customer_ID,Vehicle_ID,Vehicle_Value,Policy_Tenure,Premium,Policy_Purchase_Date,Policy_Start_Date,Policy_End_Date
4899,V4899,100000,1,100,2024-08-28,2025-08-28,2026-08-28
4900,V4900,100000,3,300,2024-07-03,2025-07-03,2028-07-02
4901,V4901,100000,3,300,2024-12-01,2025-12-01,2028-11-30
4902,V4902,100000,1,100,2024-12-27,2025-12-27,2026-12-27
4903,V4903,100000,3,300,2024-04-22,2025-04-22,2028-04-21
4904,V4904,100000,3,300,2024-12-07,2025-12-07,2028-12-06
4905,V4905,100000,2,200,2024-10-08,2025-10-08,2027-10-08
4906,V4906,100000,2,200,2024-10-25,2025-10-25,2027-10-25
4907,V4907,100000,3,300,2024-06-15,2025-06-15,2028-06-14
4908,V4908,100000,3,300,2024-04-27,2025-04-27,2028-04-26
4909,V4909,100000,3,300,2024-03-30,2025-03-30,2028-03-29
4910,V4910,100000,2,200,2024-09-15,2025-09-15,2027-09-15
4911,V4911,100000,2,200,2024-08-26,2025-08-26,2027-08-26
4912,V4912,100000,3,300,2024-12-15,2025-12-15,2028-12-14
4913,V4913,100000,3,300,2024-10-17,2025-10-17,2028-10-16
4914,V4914,100000,2,200,2024-05-03,2025-05-03,2027-05-03
4915,V4915,100000,1,100,2024-11-05,2025-11-05,2026-11-05
4916,V4916,100000,1,100,2024-05-12,2025-05-12,2026-05-12
4917,V4917,100000,3,300,2024-10-02,2025-10-02,2028-10-01
4918,V4918,100000,2,200,2024-03-03,2025-03-03,2027-03-03
4919,V4919,100000,3,300,2024-12-20,2025-12-20,2028-12-19
4920,V4920,100000,1,100,2024-02-09,2025-02-08,2026-02-08
4921,V4921,100000,3,300,2024-01-19,2025-01-18,2028-01-18
4922,V4922,100000,3,300,2024-04-09,2025-04-09,2028-04-08
4923,V4923,100000,2,200,2024-03-06,2025-03-06,2027-03-06
4924,V4924,100000,3,300,2024-04-19,2025-04-19,2028-04-18
4925,V4925,100000,3,300,2024-08-21,2025-08-21,2028-08-20
4926,V4926,100000,3,300,2024-06-13,2025-06-13,2028-06-12
4927,V4927,100000,3,300,2024-08-15,2025-08-15,2028-08-14
4928,V4928,100000,3,300,2024-03-03,2025-03-03,2028-03-02
4929,V4929,100000,3,300,2024-06-18,2025-06-18,2028-06-17
4930,V4930,100000,3,300,2024-07-25,2025-07-25,2028-07-24
4931,V4931,100000,2,200,2024-12-18,2025-12-18,2027-12-18
4932,V4932,100000,4,400,2024-09-11,2025-09-11,2029-09-10
4933,V4933,100000,3,300,2024-06-12,2025-06-12,2028-06-11
4934,V4934,100000,1,100,2024-04-30,2025-04-30,2026-04-30
4935,V4935,100000,2,200,2024-10-29,2025-10-29,2027-10-29
4936,V4936,100000,2,200,2024-04-24,2025-04-24,2027-04-24
4937,V4937,100000,3,300,2024-07-29,2025-07-29,2028-07-28
4938,V4938,100000,3,300,2024-03-06,2025-03-06,2028-03-05
4939,V4939,100000,3,300,2024-11-24,2025-11-24,2028-11-23
4940,V4940,100000,3,300,2024-04-21,2025-04-21,2028-04-20
4941,V4941,100000,3,300,2024-01-24,2025-01-23,2028-01-23
4942,V4942,100000,2,200,2024-03-29,2025-03-29,2027-03-29
4943,V4943,100000,1,100,2024-08-30,2025-08-30,2026-08-30
4944,V4944,100000,3,300,2024-01-25,2025-01-24,2028-01-24
4945,V4945,100000,2,200,2024-08-31,2025-08-31,2027-08-31
4946,V4946,100000,1,100,2024-07-28,2025-07-28,2026-07-28
4947,V4947,100000,4,400,2024-01-06,2025-01-05,2029-01-04
4948,V4948,100000,3,300,2024-03-13,2025-03-13,2028-03-12
4949,V4949,100000,4,400,2024-11-03,2025-11-03,2029-11-02
4950,V4950,100000,3,300,2024-09-23,2025-09-23,2028-09-22
4951,V4951,100000,3,300,2024-06-01,2025-06-01,2028-05-31
4952,V4952,100000,2,200,2024-11-25,2025-11-25,2027-11-25
4953,V4953,100000,4,400,2024-08-18,2025-08-18,2029-08-17
4954,V4954,100000,1,100,2024-08-27,2025-08-27,2026-08-27
4955,V4955,100000,3,300,2024-02-28,2025-02-27,2028-02-27
4956,V4956,100000,1,100,2024-01-30,2025-01-29,2026-01-29
4957,V4957,100000,2,200,2024-04-29,2025-04-29,2027-04-29
4958,V4958,100000,1,100,2024-07-26,2025-07-26,2026-07-26
4959,V4959,100000,4,400,2024-06-21,2025-06-21,2029-06-20
4960,V4960,100000,2,200,2024-03-15,2025-03-15,2027-03-15
4961,V4961,100000,1,100,2024-05-30,2025-05-30,2026-05-30
4962,V4962,100000,2,200,2024-01-11,2025-01-10,2027-01-10
4963,V4963,100000,1,100,2024-09-01,2025-09-01,2026-09-01
4964,V4964,100000,1,100,2024-01-24,2025-01-23,2026-01-23
4965,V4965,100000,4,400,2024-03-14,2025-03-14,2029-03-13
4966,V4966,100000,2,200,2024-11-17,2025-11-17,2027-11-17
4967,V4967,100000,2,200,2024-03-23,2025-03-23,2027-03-23
4968,V4968,100000,2,200,2024-04-10,2025-04-10,2027-04-10
4969,V4969,100000,2,200,2024-08-16,2025-08-16,2027-08-16
4970,V4970,100000,1,100,2024-11-13,2025-11-13,2026-11-13
4971,V4971,100000,3,300,2024-05-04,2025-05-04,2028-05-03
4972,V4972,100000,3,300,2024-10-12,2025-10-12,2028-10-11
4973,V4973,100000,1,100,2024-06-04,2025-06-04,2026-06-04
4974,V4974,100000,1,100,2024-07-14,2025-07-14,2026-07-14
4975,V4975,100000,3,300,2024-06-10,2025-06-10,2028-06-09
4976,V4976,100000,3,300,2024-12-07,2025-12-07,2028-12-06
4977,V4977,100000,3,300,2024-07-28,2025-07-28,2028-07-27
4978,V4978,100000,1,100,2024-02-22,2025-02-21,2026-02-21
4979,V4979,100000,1,100,2024-08-24,2025-08-24,2026-08-24
4980,V4980,100000,3,300,2024-12-12,2025-12-12,2028-12-11
4981,V4981,100000,2,200,2024-12-03,2025-12-03,2027-12-03
4982,V4982,100000,3,300,2024-03-08,2025-03-08,2028-03-07
4983,V4983,100000,1,100,2024-05-15,2025-05-15,2026-05-15
4984,V4984,100000,3,300,2024-05-17,2025-05-17,2028-05-16
4985,V4985,100000,3,300,2024-04-07,2025-04-07,2028-04-06
4986,V4986,100000,3,300,2024-10-21,2025-10-21,2028-10-20
4987,V4987,100000,3,300,2024-04-09,2025-04-09,2028-04-08
4988,V4988,100000,2,200,2024-05-07,2025-05-07,2027-05-07
4989,V4989,100000,3,300,2024-07-17,2025-07-17,2028-07-16
4990,V4990,100000,3,300,2024-03-05,2025-03-05,2028-03-04
4991,V4991,100000,2,200,2024-09-05,2025-09-05,2027-09-05
4992,V4992,100000,3,300,2024-11-25,2025-11-25,2028-11-24
4993,V4993,100000,3,300,2024-01-12,2025-01-11,2028-01-11
4994,V4994,100000,3,300,2024-08-01,2025-08-01,2028-07-31
4995,V4995,100000,2,200,2024-08-09,2025-08-09,2027-08-09
4996,V4996,100000,1,100,2024-04-23,2025-04-23,2026-04-23
4997,V4997,100000,2,200,2024-06-15,2025-06-15,2027-06-15
4998,V4998,100000,2,200,2024-11-06,2025-11-06,2027-11-06
4999,V4999,100000,1,100,2024-12-22,2025-12-22,2026-12-22
5000,V5000,100000,3,300,2024-10-19,2025-10-19,2028-10-18
5001,V5001,100000,1,100,2024-04-15,2025-04-15,2026-04-15
5002,V5002,100000,4,400,2024-04-29,2025-04-29,2029-04-28
5003,V5003,100000,3,300,2024-09-26,2025-09-26,2028-09-25
5004,V5004,100000,1,100,2024-08-14,2025-08-14,2026-08-14
5005,V5005,100000,3,300,2024-01-20,2025-01-19,2028-01-19
5006,V5006,100000,2,200,2024-11-26,2025-11-26,2027-11-26
5007,V5007,100000,4,400,2024-05-25,2025-05-25,2029-05-24
5008,V5008,100000,1,100,2024-01-14,2025-01-13,2026-01-13
5009,V5009,100000,1,100,2024-01-11,2025-01-10,2026-01-10
5010,V5010,100000,1,100,2024-12-09,2025-12-09,2026-12-09
5011,V5011,100000,1,100,2024-04-10,2025-04-10,2026-04-10
5012,V5012,100000,1,100,2024-05-15,2025-05-15,2026-05-15
5013,V5013,100000,1,100,2024-05-20,2025-05-20,2026-05-20
5014,V5014,100000,3,300,2024-03-27,2025-03-27,2028-03-26
5015,V5015,100000,3,300,2024-04-03,2025-04-03,2028-04-02
5016,V5016,100000,3,300,2024-01-06,2025-01-05,2028-01-05
5017,V5017,100000,1,100,2024-03-13,2025-03-13,2026-03-13
5018,V5018,100000,3,300,2024-07-11,2025-07-11,2028-07-10
5019,V5019,100000,1,100,2024-09-15,2025-09-15,2026-09-15
5020,V5020,100000,2,200,2024-09-29,2025-09-29,2027-09-29
5021,V5021,100000,2,200,2024-03-12,2025-03-12,2027-03-12
5022,V5022,100000,1,100,2024-08-21,2025-08-21,2026-08-21
5023,V5023,100000,1,100,2024-11-01,2025-11-01,2026-11-01
5024,V5024,100000,3,300,2024-11-20,2025-11-20,2028-11-19
5025,V5025,100000,3,300,2024-11-11,2025-11-11,2028-11-10
5026,V5026,100000,3,300,2024-11-13,2025-11-13,2028-11-12
5027,V5027,100000,3,300,2024-07-13,2025-07-13,2028-07-12
5028,V5028,100000,1,100,2024-12-12,2025-12-12,2026-12-12
5029,V5029,100000,3,300,2024-08-06,2025-08-06,2028-08-05
5030,V5030,100000,3,300,2024-02-24,2025-02-23,2028-02-23
5031,V5031,100000,2,200,2024-07-11,2025-07-11,2027-07-11
5032,V5032,100000,2,200,2024-03-22,2025-03-22,2027-03-22
5033,V5033,100000,4,400,2024-11-11,2025-11-11,2029-11-10
5034,V5034,100000,3,300,2024-07-05,2025-07-05,2028-07-04
5035,V5035,100000,2,200,2024-02-26,2025-02-25,2027-02-25
5036,V5036,100000,3,300,2024-08-11,2025-08-11,2028-08-10
5037,V5037,100000,4,400,2024-06-05,2025-06-05,2029-06-04
5038,V5038,100000,4,400,2024-10-21,2025-10-21,2029-10-20
5039,V5039,100000,3,300,2024-08-11,2025-08-11,2028-08-10
5040,V5040,100000,1,100,2024-03-08,2025-03-08,2026-03-08
5041,V5041,100000,1,100,2024-08-21,2025-08-21,2026-08-21
5042,V5042,100000,1,100,2024-06-29,2025-06-29,2026-06-29
5043,V5043,100000,2,200,2024-09-20,2025-09-20,2027-09-20
5044,V5044,100000,1,100,2024-10-26,2025-10-26,2026-10-26
5045,V5045,100000,1,100,2024-10-02,2025-10-02,2026-10-02
5046,V5046,100000,2,200,2024-05-30,2025-05-30,2027-05-30
5047,V5047,100000,2,200,2024-12-04,2025-12-04,2027-12-04
5048,V5048,100000,3,300,2024-03-08,2025-03-08,2028-03-07
5049,V5049,100000,3,300,2024-09-01,2025-09-01,2028-08-31
5050,V5050,100000,2,200,2024-09-08,2025-09-08,2027-09-08
5051,V5051,100000,3,300,2024-12-14,2025-12-14,2028-12-13
5052,V5052,100000,1,100,2024-11-16,2025-11-16,2026-11-16
5053,V5053,100000,2,200,2024-06-04,2025-06-04,2027-06-04
5054,V5054,100000,2,200,2024-01-26,2025-01-25,2027-01-25
5055,V5055,100000,2,200,2024-04-02,2025-04-02,2027-04-02
5056,V5056,100000,3,300,2024-12-08,2025-12-08,2028-12-07
5057,V5057,100000,4,400,2024-09-24,2025-09-24,2029-09-23
5058,V5058,100000,4,400,2024-07-27,2025-07-27,2029-07-26
5059,V5059,100000,4,400,2024-11-25,2025-11-25,2029-11-24
5060,V5060,100000,1,100,2024-11-26,2025-11-26,2026-11-26
5061,V5061,100000,1,100,2024-11-29,2025-11-29,2026-11-29
5062,V5062,100000,1,100,2024-11-24,2025-11-24,2026-11-24
5063,V5063,100000,3,300,2024-03-20,2025-03-20,2028-03-19
5064,V5064,100000,3,300,2024-10-12,2025-10-12,2028-10-11
5065,V5065,100000,3,300,2024-07-15,2025-07-15,2028-07-14
5066,V5066,100000,3,300,2024-08-25,2025-08-25,2028-08-24
5067,V5067,100000,2,200,2024-09-14,2025-09-14,2027-09-14
5068,V5068,100000,3,300,2024-08-20,2025-08-20,2028-08-19
5069,V5069,100000,2,200,2024-08-12,2025-08-12,2027-08-12
5070,V5070,100000,3,300,2024-07-23,2025-07-23,2028-07-22
5071,V5071,100000,1,100,2024-08-28,2025-08-28,2026-08-28
5072,V5072,100000,1,100,2024-04-03,2025-04-03,2026-04-03
5073,V5073,100000,4,400,2024-02-04,2025-02-03,2029-02-02
5074,V5074,100000,2,200,2024-04-10,2025-04-10,2027-04-10
5075,V5075,100000,3,300,2024-11-30,2025-11-30,2028-11-29
5076,V5076,100000,3,300,2024-11-13,2025-11-13,2028-11-12
5077,V5077,100000,2,200,2024-02-01,2025-01-31,2027-01-31
5078,V5078,100000,2,200,2024-12-15,2025-12-15,2027-12-15
5079,V5079,100000,2,200,2024-07-27,2025-07-27,2027-07-27
5080,V5080,100000,1,100,2024-05-20,2025-05-20,2026-05-20
5081,V5081,100000,3,300,2024-07-03,2025-07-03,2028-07-02
5082,V5082,100000,1,100,2024-10-30,2025-10-30,2026-10-30
5083,V5083,100000,1,100,2024-12-29,2025-12-29,2026-12-29
5084,V5084,100000,1,100,2024-05-23,2025-05-23,2026-05-23
5085,V5085,100000,2,200,2024-01-21,2025-01-20,2027-01-20
5086,V5086,100000,2,200,2024-12-05,2025-12-05,2027-12-05
5087,V5087,100000,3,300,2024-06-03,2025-06-03,2028-06-02
5088,V5088,100000,1,100,2024-04-14,2025-04-14,2026-04-14
5089,V5089,100000,2,200,2024-07-19,2025-07-19,2027-07-19
5090,V5090,100000,1,100,2024-04-23,2025-04-23,2026-04-23
5091,V5091,100000,1,100,2024-02-08,2025-02-07,2026-02-07
5092,V5092,100000,2,200,2024-11-08,2025-11-08,2027-11-08
5093,V5093,100000,1,100,2024-08-22,2025-08-22,2026-08-22
5094,V5094,100000,4,400,2024-06-22,2025-06-22,2029-06-21
5095,V5095,100000,3,300,2024-11-13,2025-11-13,2028-11-12
5096,V5096,100000,2,200,2024-10-22,2025-10-22,2027-10-22
5097,V5097,100000,2,200,2024-07-01,2025-07-01,2027-07-01
5098,V5098,100000,4,400,2024-01-27,2025-01-26,2029-01-25
5099,V5099,100000,3,300,2024-12-26,2025-12-26,2028-12-25
5100,V5100,100000,3,300,2024-06-25,2025-06-25,2028-06-24
5101,V5101,100000,1,100,2024-01-31,2025-01-30,2026-01-30
5102,V5102,100000,2,200,2024-05-01,2025-05-01,2027-05-01
5103,V5103,100000,2,200,2024-06-23,2025-06-23,2027-06-23
5104,V5104,100000,1,100,2024-12-02,2025-12-02,2026-12-02
5105,V5105,100000,4,400,2024-03-20,2025-03-20,2029-03-19
5106,V5106,100000,3,300,2024-09-26,2025-09-26,2028-09-25
5107,V5107,100000,4,400,2024-04-18,2025-04-18,2029-04-17
5108,V5108,100000,3,300,2024-03-23,2025-03-23,2028-03-22
5109,V5109,100000,3,300,2024-01-12,2025-01-11,2028-01-11
5110,V5110,100000,4,400,2024-06-19,2025-06-19,2029-06-18
5111,V5111,100000,1,100,2024-03-25,2025-03-25,2026-03-25
5112,V5112,100000,2,200,2024-01-14,2025-01-13,2027-01-13
5113,V5113,100000,1,100,2024-07-30,2025-07-30,2026-07-30
5114,V5114,100000,3,300,2024-06-07,2025-06-07,2028-06-06
5115,V5115,100000,3,300,2024-09-07,2025-09-07,2028-09-06
5116,V5116,100000,2,200,2024-12-09,2025-12-09,2027-12-09
5117,V5117,100000,3,300,2024-09-18,2025-09-18,2028-09-17
5118,V5118,100000,4,400,2024-05-08,2025-05-08,2029-05-07
5119,V5119,100000,2,200,2024-01-25,2025-01-24,2027-01-24
5120,V5120,100000,3,300,2024-01-07,2025-01-06,2028-01-06
5121,V5121,100000,1,100,2024-05-07,2025-05-07,2026-05-07
5122,V5122,100000,1,100,2024-06-29,2025-06-29,2026-06-29
5123,V5123,100000,4,400,2024-05-06,2025-05-06,2029-05-05
5124,V5124,100000,3,300,2024-12-28,2025-12-28,2028-12-27
5125,V5125,100000,1,100,2024-12-01,2025-12-01,2026-12-01
5126,V5126,100000,1,100,2024-12-10,2025-12-10,2026-12-10
5127,V5127,100000,4,400,2024-06-28,2025-06-28,2029-06-27
5128,V5128,100000,3,300,2024-01-31,2025-01-30,2028-01-30
5129,V5129,100000,2,200,2024-07-08,2025-07-08,2027-07-08
5130,V5130,100000,4,400,2024-02-04,2025-02-03,2029-02-02
5131,V5131,100000,4,400,2024-05-06,2025-05-06,2029-05-05
5132,V5132,100000,3,300,2024-02-17,2025-02-16,2028-02-16
5133,V5133,100000,1,100,2024-10-24,2025-10-24,2026-10-24
5134,V5134,100000,1,100,2024-02-22,2025-02-21,2026-02-21
5135,V5135,100000,4,400,2024-05-30,2025-05-30,2029-05-29
5136,V5136,100000,3,300,2024-02-23,2025-02-22,2028-02-22
5137,V5137,100000,4,400,2024-04-29,2025-04-29,2029-04-28
5138,V5138,100000,2,200,2024-03-19,2025-03-19,2027-03-19
5139,V5139,100000,3,300,2024-07-08,2025-07-08,2028-07-07
5140,V5140,100000,2,200,2024-12-23,2025-12-23,2027-12-23
5141,V5141,100000,3,300,2024-08-09,2025-08-09,2028-08-08
5142,V5142,100000,1,100,2024-11-16,2025-11-16,2026-11-16
5143,V5143,100000,2,200,2024-07-10,2025-07-10,2027-07-10
5144,V5144,100000,3,300,2024-11-04,2025-11-04,2028-11-03
5145,V5145,100000,2,200,2024-03-08,2025-03-08,2027-03-08
5146,V5146,100000,3,300,2024-06-17,2025-06-17,2028-06-16
5147,V5147,100000,4,400,2024-06-11,2025-06-11,2029-06-10
5148,V5148,100000,4,400,2024-06-07,2025-06-07,2029-06-06
5149,V5149,100000,3,300,2024-06-08,2025-06-08,2028-06-07
5150,V5150,100000,3,300,2024-05-06,2025-05-06,2028-05-05
5151,V5151,100000,3,300,2024-01-01,2024-12-31,2027-12-31
5152,V5152,100000,3,300,2024-03-12,2025-03-12,2028-03-11
5153,V5153,100000,1,100,2024-07-03,2025-07-03,2026-07-03
5154,V5154,100000,1,100,2024-09-08,2025-09-08,2026-09-08
5155,V5155,100000,1,100,2024-08-05,2025-08-05,2026-08-05
5156,V5156,100000,4,400,2024-05-17,2025-05-17,2029-05-16
5157,V5157,100000,3,300,2024-06-15,2025-06-15,2028-06-14
5158,V5158,100000,2,200,2024-09-27,2025-09-27,2027-09-27
5159,V5159,100000,2,200,2024-03-08,2025-03-08,2027-03-08
5160,V5160,100000,3,300,2024-10-06,2025-10-06,2028-10-05
5161,V5161,100000,3,300,2024-08-31,2025-08-31,2028-08-30
5162,V5162,100000,1,100,2024-03-29,2025-03-29,2026-03-29
5163,V5163,100000,4,400,2024-09-23,2025-09-23,2029-09-22
5164,V5164,100000,3,300,2024-07-10,2025-07-10,2028-07-09
5165,V5165,100000,4,400,2024-10-25,2025-10-25,2029-10-24
5166,V5166,100000,2,200,2024-07-10,2025-07-10,2027-07-10
5167,V5167,100000,3,300,2024-03-11,2025-03-11,2028-03-10
5168,V5168,100000,1,100,2024-12-12,2025-12-12,2026-12-12
5169,V5169,100000,3,300,2024-10-16,2025-10-16,2028-10-15
5170,V5170,100000,3,300,2024-04-13,2025-04-13,2028-04-12
5171,V5171,100000,2,200,2024-12-19,2025-12-19,2027-12-19
5172,V5172,100000,1,100,2024-12-04,2025-12-04,2026-12-04
5173,V5173,100000,3,300,2024-05-08,2025-05-08,2028-05-07
5174,V5174,100000,1,100,2024-02-29,2025-02-28,2026-02-28
5175,V5175,100000,4,400,2024-04-02,2025-04-02,2029-04-01
5176,V5176,100000,3,300,2024-03-18,2025-03-18,2028-03-17
5177,V5177,100000,2,200,2024-08-24,2025-08-24,2027-08-24
5178,V5178,100000,1,100,2024-03-13,2025-03-13,2026-03-13
5179,V5179,100000,3,300,2024-01-26,2025-01-25,2028-01-25
5180,V5180,100000,1,100,2024-12-31,2025-12-31,2026-12-31
5181,V5181,100000,3,300,2024-09-29,2025-09-29,2028-09-28
5182,V5182,100000,3,300,2024-07-03,2025-07-03,2028-07-02
5183,V5183,100000,2,200,2024-12-08,2025-12-08,2027-12-08
5184,V5184,100000,1,100,2024-06-02,2025-06-02,2026-06-02
5185,V5185,100000,3,300,2024-10-25,2025-10-25,2028-10-24
5186,V5186,100000,3,300,2024-04-25,2025-04-25,2028-04-24
5187,V5187,100000,4,400,2024-06-09,2025-06-09,2029-06-08
5188,V5188,100000,3,300,2024-11-24,2025-11-24,2028-11-23
5189,V5189,100000,1,100,2024-12-26,2025-12-26,2026-12-26
5190,V5190,100000,2,200,2024-01-22,2025-01-21,2027-01-21
5191,V5191,100000,1,100,2024-07-04,2025-07-04,2026-07-04
5192,V5192,100000,2,200,2024-09-13,2025-09-13,2027-09-13
5193,V5193,100000,3,300,2024-08-25,2025-08-25,2028-08-24
5194,V5194,100000,1,100,2024-04-28,2025-04-28,2026-04-28
5195,V5195,100000,3,300,2024-06-15,2025-06-15,2028-06-14
5196,V5196,100000,2,200,2024-04-08,2025-04-08,2027-04-08
5197,V5197,100000,1,100,2024-01-23,2025-01-22,2026-01-22
5198,V5198,100000,2,200,2024-06-03,2025-06-03,2027-06-03
5199,V5199,100000,3,300,2024-04-21,2025-04-21,2028-04-20
5200,V5200,100000,3,300,2024-09-27,2025-09-27,2028-09-26
5201,V5201,100000,3,300,2024-02-13,2025-02-12,2028-02-12
5202,V5202,100000,3,300,2024-07-26,2025-07-26,2028-07-25
5203,V5203,100000,2,200,2024-07-03,2025-07-03,2027-07-03
5204,V5204,100000,3,300,2024-03-25,2025-03-25,2028-03-24
5205,V5205,100000,3,300,2024-01-24,2025-01-23,2028-01-23
5206,V5206,100000,3,300,2024-02-28,2025-02-27,2028-02-27
5207,V5207,100000,2,200,2024-10-27,2025-10-27,2027-10-27
5208,V5208,100000,1,100,2024-05-16,2025-05-16,2026-05-16
5209,V5209,100000,1,100,2024-05-25,2025-05-25,2026-05-25
5210,V5210,100000,2,200,2024-03-25,2025-03-25,2027-03-25
5211,V5211,100000,3,300,2024-04-10,2025-04-10,2028-04-09
5212,V5212,100000,3,300,2024-09-07,2025-09-07,2028-09-06
5213,V5213,100000,2,200,2024-11-24,2025-11-24,2027-11-24
5214,V5214,100000,4,400,2024-12-12,2025-12-12,2029-12-11
5215,V5215,100000,1,100,2024-06-25,2025-06-25,2026-06-25
5216,V5216,100000,2,200,2024-02-25,2025-02-24,2027-02-24
5217,V5217,100000,3,300,2024-10-11,2025-10-11,2028-10-10
5218,V5218,100000,3,300,2024-11-08,2025-11-08,2028-11-07
5219,V5219,100000,2,200,2024-08-27,2025-08-27,2027-08-27
5220,V5220,100000,3,300,2024-04-26,2025-04-26,2028-04-25
5221,V5221,100000,2,200,2024-05-03,2025-05-03,2027-05-03
5222,V5222,100000,2,200,2024-12-14,2025-12-14,2027-12-14
5223,V5223,100000,1,100,2024-08-13,2025-08-13,2026-08-13
5224,V5224,100000,4,400,2024-05-16,2025-05-16,2029-05-15
5225,V5225,100000,2,200,2024-07-05,2025-07-05,2027-07-05
5226,V5226,100000,2,200,2024-11-17,2025-11-17,2027-11-17
5227,V5227,100000,3,300,2024-12-11,2025-12-11,2028-12-10
5228,V5228,100000,3,300,2024-04-27,2025-04-27,2028-04-26
5229,V5229,100000,1,100,2024-09-03,2025-09-03,2026-09-03
5230,V5230,100000,1,100,2024-11-19,2025-11-19,2026-11-19
5231,V5231,100000,1,100,2024-10-10,2025-10-10,2026-10-10
5232,V5232,100000,2,200,2024-01-18,2025-01-17,2027-01-17
5233,V5233,100000,1,100,2024-07-25,2025-07-25,2026-07-25
5234,V5234,100000,1,100,2024-06-04,2025-06-04,2026-06-04
5235,V5235,100000,3,300,2024-11-06,2025-11-06,2028-11-05
5236,V5236,100000,4,400,2024-06-18,2025-06-18,2029-06-17
5237,V5237,100000,1,100,2024-10-03,2025-10-03,2026-10-03
5238,V5238,100000,4,400,2024-08-02,2025-08-02,2029-08-01
5239,V5239,100000,1,100,2024-01-01,2024-12-31,2025-12-31
5240,V5240,100000,3,300,2024-07-22,2025-07-22,2028-07-21
5241,V5241,100000,3,300,2024-09-12,2025-09-12,2028-09-11
5242,V5242,100000,3,300,2024-02-26,2025-02-25,2028-02-25
5243,V5243,100000,2,200,2024-12-07,2025-12-07,2027-12-07
5244,V5244,100000,1,100,2024-04-08,2025-04-08,2026-04-08
5245,V5245,100000,3,300,2024-05-27,2025-05-27,2028-05-26
5246,V5246,100000,1,100,2024-12-17,2025-12-17,2026-12-17
5247,V5247,100000,4,400,2024-08-10,2025-08-10,2029-08-09
5248,V5248,100000,3,300,2024-04-14,2025-04-14,2028-04-13
5249,V5249,100000,3,300,2024-10-05,2025-10-05,2028-10-04
5250,V5250,100000,4,400,2024-11-08,2025-11-08,2029-11-07
5251,V5251,100000,3,300,2024-02-18,2025-02-17,2028-02-17
5252,V5252,100000,3,300,2024-12-27,2025-12-27,2028-12-26
5253,V5253,100000,3,300,2024-10-04,2025-10-04,2028-10-03
5254,V5254,100000,3,300,2024-07-09,2025-07-09,2028-07-08
5255,V5255,100000,3,300,2024-10-01,2025-10-01,2028-09-30
5256,V5256,100000,4,400,2024-06-08,2025-06-08,2029-06-07
5257,V5257,100000,2,200,2024-08-09,2025-08-09,2027-08-09
5258,V5258,100000,4,400,2024-02-01,2025-01-31,2029-01-30
5259,V5259,100000,2,200,2024-02-06,2025-02-05,2027-02-05
5260,V5260,100000,3,300,2024-05-12,2025-05-12,2028-05-11
5261,V5261,100000,3,300,2024-07-01,2025-07-01,2028-06-30
5262,V5262,100000,3,300,2024-07-11,2025-07-11,2028-07-10
5263,V5263,100000,2,200,2024-07-16,2025-07-16,2027-07-16
5264,V5264,100000,3,300,2024-07-17,2025-07-17,2028-07-16
5265,V5265,100000,1,100,2024-12-20,2025-12-20,2026-12-20
5266,V5266,100000,3,300,2024-06-02,2025-06-02,2028-06-01
5267,V5267,100000,1,100,2024-10-01,2025-10-01,2026-10-01
5268,V5268,100000,1,100,2024-05-01,2025-05-01,2026-05-01
5269,V5269,100000,2,200,2024-04-04,2025-04-04,2027-04-04
5270,V5270,100000,4,400,2024-05-30,2025-05-30,2029-05-29
5271,V5271,100000,2,200,2024-01-17,2025-01-16,2027-01-16
5272,V5272,100000,3,300,2024-05-30,2025-05-30,2028-05-29
5273,V5273,100000,3,300,2024-07-20,2025-07-20,2028-07-19
5274,V5274,100000,2,200,2024-11-13,2025-11-13,2027-11-13
5275,V5275,100000,2,200,2024-04-11,2025-04-11,2027-04-11
5276,V5276,100000,3,300,2024-12-27,2025-12-27,2028-12-26
5277,V5277,100000,2,200,2024-09-01,2025-09-01,2027-09-01
5278,V5278,100000,2,200,2024-01-05,2025-01-04,2027-01-04
5279,V5279,100000,4,400,2024-01-15,2025-01-14,2029-01-13
5280,V5280,100000,2,200,2024-02-21,2025-02-20,2027-02-20
5281,V5281,100000,4,400,2024-07-06,2025-07-06,2029-07-05
5282,V5282,100000,1,100,2024-01-28,2025-01-27,2026-01-27
5283,V5283,100000,1,100,2024-07-17,2025-07-17,2026-07-17
5284,V5284,100000,1,100,2024-09-02,2025-09-02,2026-09-02
5285,V5285,100000,3,300,2024-09-03,2025-09-03,2028-09-02
5286,V5286,100000,3,300,2024-10-05,2025-10-05,2028-10-04
5287,V5287,100000,3,300,2024-01-29,2025-01-28,2028-01-28
5288,V5288,100000,2,200,2024-12-14,2025-12-14,2027-12-14
5289,V5289,100000,1,100,2024-08-07,2025-08-07,2026-08-07
5290,V5290,100000,4,400,2024-08-04,2025-08-04,2029-08-03
5291,V5291,100000,2,200,2024-03-26,2025-03-26,2027-03-26
5292,V5292,100000,2,200,2024-03-14,2025-03-14,2027-03-14
5293,V5293,100000,3,300,2024-07-17,2025-07-17,2028-07-16
5294,V5294,100000,1,100,2024-04-04,2025-04-04,2026-04-04
5295,V5295,100000,2,200,2024-01-08,2025-01-07,2027-01-07
5296,V5296,100000,3,300,2024-09-25,2025-09-25,2028-09-24
